请求 ID,模型,时间,项目名称,项目ID,API Key名称,API Key ID,输入 Tokens,输出 Tokens,Cached Tokens
chatcmpl-6a7770340d75537df166950f,kimi-k3,2026-08-09 02:07:15,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,86390,1395,84736
chatcmpl-6a7770149bab0353117e4a08,kimi-k3,2026-08-09 02:06:43,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,84956,1316,84736
chatcmpl-6a7770109bab0353117e4a01,kimi-k3,2026-08-09 02:06:11,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,84750,81,84480
chatcmpl-6a77700c0d75537df16694da,kimi-k3,2026-08-09 02:06:06,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,84627,53,83968
chatcmpl-6a777005773876ea7f825bef,kimi-k3,2026-08-09 02:06:03,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,85743,194,83968
chatcmpl-6a777000773876ea7f825be7,kimi-k3,2026-08-09 02:05:55,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,84175,81,83968
chatcmpl-6a776ffc0d75537df16694bb,kimi-k3,2026-08-09 02:05:50,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,84052,53,83712
chatcmpl-6a776ff49bab0353117e49e6,kimi-k3,2026-08-09 02:05:46,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,83847,161,83712
chatcmpl-6a776ff0773876ea7f825bc9,kimi-k3,2026-08-09 02:05:39,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,83724,53,81152
chatcmpl-6a776fb39bab0353117e4998,kimi-k3,2026-08-09 02:05:35,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,81215,2464,80896
chatcmpl-6a776fb09bab0353117e4992,kimi-k3,2026-08-09 02:04:34,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,81005,81,80640
chatcmpl-6a776fad9bab0353117e498a,kimi-k3,2026-08-09 02:04:30,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,80882,53,80128
chatcmpl-6a776fa20d75537df166941d,kimi-k3,2026-08-09 02:04:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,81837,356,80128
chatcmpl-6a776f9d773876ea7f825b41,kimi-k3,2026-08-09 02:04:16,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,80271,81,80128
chatcmpl-6a776f999bab0353117e496d,kimi-k3,2026-08-09 02:04:11,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,80148,53,79872
chatcmpl-6a776f93773876ea7f825b33,kimi-k3,2026-08-09 02:04:07,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,79993,111,79616
chatcmpl-6a776f8b0d75537df16693f8,kimi-k3,2026-08-09 02:03:59,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,79798,144,78592
chatcmpl-6a776f759bab0353117e4944,kimi-k3,2026-08-09 02:03:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,78622,1132,77056
chatcmpl-6a776f610d75537df16693ac,kimi-k3,2026-08-09 02:03:31,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,78666,681,77056
chatcmpl-6a776f5b773876ea7f825ad5,kimi-k3,2026-08-09 02:03:10,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,77099,81,76800
chatcmpl-6a776f579bab0353117e4910,kimi-k3,2026-08-09 02:03:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,76976,53,76032
chatcmpl-6a776f46773876ea7f825ab2,kimi-k3,2026-08-09 02:03:01,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,77770,516,76032
chatcmpl-6a776f41773876ea7f825aa9,kimi-k3,2026-08-09 02:02:44,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,76205,81,75776
chatcmpl-6a776f380d75537df1669379,kimi-k3,2026-08-09 02:02:39,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,75917,218,75264
chatcmpl-6a776f2e0d75537df1669365,kimi-k3,2026-08-09 02:02:31,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,75491,370,75264
chatcmpl-6a776f280d75537df166935d,kimi-k3,2026-08-09 02:02:21,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,75283,81,75008
chatcmpl-6a776f250d75537df1669355,kimi-k3,2026-08-09 02:02:15,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,75160,53,74752
chatcmpl-6a776f200d75537df166934d,kimi-k3,2026-08-09 02:02:12,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,74977,122,74752
chatcmpl-6a776f1a0d75537df1669342,kimi-k3,2026-08-09 02:02:04,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,74833,93,69888
chatcmpl-6a776eda0d75537df16692e2,kimi-k3,2026-08-09 02:02:01,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,73448,2658,69632
chatcmpl-6a776eaa0d75537df1669293,kimi-k3,2026-08-09 02:00:56,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,71465,1854,69632
chatcmpl-6a776ea05691d908467efdc9,kimi-k3,2026-08-09 02:00:07,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,69654,268,69376
chatcmpl-6a776e9c5691d908467efdc3,kimi-k3,2026-08-09 01:59:59,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,69481,115,69120
chatcmpl-6a776e975691d908467efdba,kimi-k3,2026-08-09 01:59:55,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,69301,110,69120
chatcmpl-6a776e935691d908467efdb2,kimi-k3,2026-08-09 01:59:50,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,69128,112,68864
chatcmpl-6a776e8b5691d908467efda9,kimi-k3,2026-08-09 01:59:44,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,68984,93,68608
chatcmpl-6a776e845691d908467efd9f,kimi-k3,2026-08-09 01:59:39,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,68653,288,66560
chatcmpl-6a776e565691d908467efd76,kimi-k3,2026-08-09 01:59:31,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,66605,1834,65280
chatcmpl-6a776e375691d908467efd3e,kimi-k3,2026-08-09 01:58:45,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,65443,1104,65280
chatcmpl-6a776e335691d908467efd38,kimi-k3,2026-08-09 01:58:15,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,65282,103,64768
chatcmpl-6a776e285691d908467efd25,kimi-k3,2026-08-09 01:58:10,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,64838,374,64512
chatcmpl-6a776e255691d908467efd21,kimi-k3,2026-08-09 01:58:00,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,64667,110,64000
chatcmpl-6a776e175691d908467efd0b,kimi-k3,2026-08-09 01:57:53,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,64215,401,62976
chatcmpl-6a776e035691d908467efce9,kimi-k3,2026-08-09 01:57:43,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,63013,1049,61952
chatcmpl-6a776dfd5b66f239f0daeda6,kimi-k3,2026-08-09 01:57:22,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,62005,187,59904
chatcmpl-6a776dd15b66f239f0daed56,kimi-k3,2026-08-09 01:57:16,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,59994,1867,59648
chatcmpl-6a776dc45b66f239f0daed3a,kimi-k3,2026-08-09 01:56:24,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,59799,134,58880
chatcmpl-6a776dae1349ff4c821c1e60,kimi-k3,2026-08-09 01:56:16,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,60532,570,58880
chatcmpl-6a776da81349ff4c821c1e58,kimi-k3,2026-08-09 01:55:56,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,58949,98,58624
chatcmpl-6a776da31349ff4c821c1e51,kimi-k3,2026-08-09 01:55:51,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,58826,53,58368
chatcmpl-6a776d9c5691d908467efc92,kimi-k3,2026-08-09 01:55:46,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,58608,146,0
chatcmpl-6a776d9454a3eeef422b2fa8,kimi-k3,2026-08-09 01:55:36,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,58466,105,57344
chatcmpl-6a776d8a54a3eeef422b2f99,kimi-k3,2026-08-09 01:55:31,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,57593,373,53760
chatcmpl-6a776d4354a3eeef422b2f41,kimi-k3,2026-08-09 01:55:21,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,53903,3312,49664
chatcmpl-6a776cee9bab0353117e4608,kimi-k3,2026-08-09 01:54:10,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,49789,3998,47104
chatcmpl-6a776cbd9bab0353117e45bc,kimi-k3,2026-08-09 01:52:45,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,47272,2473,39424
chatcmpl-6a776c219bab0353117e44e8,kimi-k3,2026-08-09 01:51:57,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,39587,7641,38144
chatcmpl-6a776c001349ff4c821c1be5,kimi-k3,2026-08-09 01:49:20,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,38242,1302,35584
chatcmpl-6a776bc99bab0353117e4497,kimi-k3,2026-08-09 01:48:47,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,35653,2512,19712
chatcmpl-6a776a14b08162c879cdbd83,kimi-k3,2026-08-09 01:47:52,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,19881,15197,18688
chatcmpl-6a7769f9b08162c879cdbd5c,kimi-k3,2026-08-09 01:40:24,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,18733,591,15104
chatcmpl-6a7769ef189d7822edcef823,kimi-k3,2026-08-09 01:40:04,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,15136,192,0
chatcmpl-6a7769bb13ae9c5da3191b7e,kimi-k3,2026-08-09 01:39:58,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,31188,1688,23552
chatcmpl-6a7768c8e958b42145f688e4,kimi-k3,2026-08-09 01:39:06,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,23612,7499,19200
chatcmpl-6a77683dda7111ee0f89a564,kimi-k3,2026-08-09 01:34:59,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,19384,4036,17152
chatcmpl-6a7767e4ba56807333c590d4,kimi-k3,2026-08-09 01:32:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,17387,1581,0
